,Drug1_ID,Drug1_SMILES
8288,9335.0,CCOC(=O)/C=C/c1ccc(O)c(OC)c1
8289,2069.0,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(=O)(O)O
8290,1527.0,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
8291,790.0,CC(O)=Nc1c(I)c(C(=O)O)c(I)c(C(O)=NCCO)c1I
8292,8283.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCC[C@H](F)C(=O)O
8293,7050.0,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
8294,5231.0,N[C@@H](CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)O
8295,770.0,CC(c1cc2ccccc2s1)N(O)C(N)=O
8296,1268.0,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1
8297,7932.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C
8298,5140.0,NS(=O)(=O)Oc1ccc2c(c1)S(=O)(=O)C(CC1CCCCCC1)=C2
8299,5110.0,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1
8300,6885.0,C[C@H](C(=O)O)c1ccc(C(=O)c2ccc(I)s2)cc1
8301,851.0,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1
8302,15.0,Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]cnc3n2)c1
8303,3718.0,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
8304,1134.0,Cc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1
8305,386.0,CC(C)(CO)C(=O)C(=O)O
8306,7908.0,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12
8307,3878.0,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
8308,5192.0,NC(=O)[C@@H](N)CCC(=O)O
8309,4015.0,C[C@H]1O[C@@H](n2cc(F)c(O)nc2=O)[C@H](O)[C@@H]1O
8310,2214.0,CCOC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1
8311,4941.0,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
8312,6348.0,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
8313,8379.0,N=C(N)NCCC[C@H](N)C(=O)c1nc2ccccc2s1
8314,5239.0,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O
8315,8155.0,C[C@@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12
8316,2289.0,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(OC)c1
8317,1960.0,CCCOc1ccc2[nH]cc(C[C@@H](NS(=O)(=O)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)NCc3ccc(C(=N)N)cc3)c2c1
8318,4825.0,Nc1nc(N)c2ncn(CCOCP(=O)(O)O)c2n1
8319,3345.0,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC
8320,4766.0,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1
8321,3919.0,C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)Nc1ccc(C2c3ccc(O)cc3Oc3cc(O)ccc32)c(C(=O)O)c1)C(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
8322,678.0,CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)C=NC2=O
8323,9162.0,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2
8324,1912.0,CCCC/N=C(\N)N=C(N)N
8325,2654.0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
8326,2379.0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C
8327,1083.0,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(O)cc3)(C3CCCC3)OC2=O)c(C(C)(C)C)cc1N
8328,8728.0,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
8329,4742.0,Nc1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2n1
8330,4465.0,C1=Cc2ccccc2NN=C1
8331,620.0,CC(C)NC(=O)C[C@H]1CCCN(C(=O)c2ccc(N3CCCC3)cc2Cl)c2ccccc21
8332,3632.0,COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1
8333,9102.0,CCCCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
8334,5634.0,O=C(O)c1ccc(-c2ccccc2Cl)o1
8335,2891.0,CN1C[C@H]2[C@@H](C1)[C@@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1
8336,2609.0,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
8337,9069.0,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O
8338,9196.0,O=C(O)CCCC[C@H]1SC[C@@H]2NC(=O)N[C@@H]21
8339,5225.0,N=C(N)NOCC[C@H](N)C(=O)O
8340,395.0,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCS
8341,1831.0,CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O
8342,2225.0,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1
8343,9631.0,[Si]
8344,8889.0,O=P(O)(O)OC[C@H]1O[C@H](n2cnc3ncncc32)[C@H](O)[C@@H]1O
8345,6523.0,O=P(O)(O)OC[C@H]1O[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O
8346,2386.0,CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
8347,304.0,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
8348,8522.0,O=C(O)[C@@H](O)C[C@@H](O)[C@H](O)CO
8349,7451.0,CCCCOc1cc(C[C@@H]2CNC(=O)N2)ccc1OC
8350,33.0,c1cncc(C2=NC(CN3CCCCC3)CON2)c1
8351,7772.0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CCC2=O
8352,7909.0,C[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21
8353,4214.0,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1
8354,7460.0,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2
8355,680.0,CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C
8356,6185.0,O=C(OCCO)c1ccccc1O
8357,1247.0,Cc1nc(C)c(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)s1
8358,4302.0,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
8359,7195.0,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C
8360,746.0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
8361,1313.0,Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2
8362,8144.0,CCN1CCN(Cc2ccc(-c3cc4c(=N[C@H](C)c5ccccc5)nc[nH]c4[nH]3)cc2)CC1
8363,3599.0,COCCNc1cc(-n2c3c(c4ccccc42)C(=O)CCC3)ccc1C(N)=O
8364,4013.0,C[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)nc(N)[nH]c43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
8365,1001.0,Cc1c2[nH]c(c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(CCC(=O)O)c1C)Cc1[nH]c(c(C)c1CCC(=O)O)C2
8366,DB00857,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
8367,1593.0,CCCCC(CC)COC(=O)c1ccccc1
8368,7602.0,CC[C@]1(O)Cc2cc3c(c(O)c2[C@@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O
8369,3503.0,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
8370,DB00173,Nc1ncnc2nc[nH]c12
8371,7584.0,COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2
8372,8709.0,O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2
8373,5166.0,N[C@@H](Cc1ccc(O)cc1)C(=O)O
8374,8103.0,CC[C@H](C)[C@@H](NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O
8375,4629.0,NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3[O-])nc2c1
8376,6172.0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
8377,9362.0,O=C([O-])/C=C(/C(=O)[O-])[C@@H](O)C(=O)[O-]
8378,736.0,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1
8379,302.0,CC(C)(C)c1cc(C(C)(C)c2ccc(O)c(C(C)(C)C)c2)ccc1O
8380,1281.0,Cc1ncc(COP(=O)(O)O)c(CN)c1O
8381,7184.0,CSCC[C@H](NC(=O)[C@H]1CC[C@@H](C)CC1)C(=O)Nc1ccncc1
8382,9553.0,O.O.O.O.[Al+3].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[OH-].[Si+4].[Si+4].[Si+4].[Si+4]
8383,2191.0,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1
8384,4007.0,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21
8385,7029.0,CN(C(=O)c1cc(OS(=O)(=O)c2ccc3ccccc3c2)ccc1NS(=O)(=O)c1ccc2ccccc2c1)[C@@H](CC(=O)O)C(=O)O
8386,8439.0,CC(C)[C@H](NC(=O)C1CCCCC1)C(=O)Nc1ccncc1
8387,5561.0,O=C(O)/C(O)=C\C=C\C(=O)c1ccccc1
8388,3741.0,CS(=O)(=O)Nc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1OCC1CC1
8389,1456.0,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1
8390,1803.0,CCCCCCP(=O)(O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
8391,592.0,CC(C)N(C(=O)c1ccc(Cl)cc1Cl)c1cc(-c2ccccc2)sc1C(=O)O
8392,8981.0,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
8393,4877.0,Nc1nc2c(c(=O)[nH]1)N[C@H]1C3=C(S[Mo](=O)(=O)(S)S3)[C@H](COP(=O)(O)O)O[C@H]1N2
8394,3245.0,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1
8395,8601.0,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](CC(O)=NO)CO[C@H](CO)[C@H]1O
8396,1985.0,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1
8397,9075.0,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3[C@H](O)[C@@H](F)[C@@H](O)O[C@@H]3CO)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
8398,671.0,CC(C)Oc1ncc(-c2nc(-c3cccc4c3ccn4CCCC(=O)O)no2)cc1Cl
8399,5602.0,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
8400,6154.0,OCCCCCCCCCCCCBr
8401,6700.0,O=C([O-])CCC(=O)[O-].[Fe+2]
8402,2212.0,CCOC(=O)N1CCC(Nc2cc(C)ccn2)CC1
8403,6204.0,OCCSSCCO
8404,5435.0,O=C1NC(=O)C(Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1
8405,6803.0,CN(C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1
8406,8828.0,O=c1nc(O)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)Oc2ccccc2)[C@@H](O)[C@H]1O
8407,5485.0,O=[N+]([O-])c1ccc2[nH]ncc2c1
8408,1386.0,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
8409,5782.0,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21
8410,3388.0,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
8411,586.0,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)O
8412,2599.0,CN(C)CCOC(c1ccccc1)c1ccccc1
8413,461.0,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
8414,2804.0,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21
8415,8789.0,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1S[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
8416,4988.0,NCCCCc1ccccc1
8417,3366.0,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC
8418,2998.0,CNCC(O)c1ccc(O)cc1
8419,7080.0,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)NC(=O)CNS(=O)(=O)c1ccc(C)cc1
8420,5736.0,O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1
8421,6627.0,CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].CCCC(CCC)C(=O)[O-].[Bi+3]
8422,9093.0,O=P(O)(O)OC[C@H]1C[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O
8423,8424.0,C[As](C)SC[C@H](N)C(=O)O
8424,3903.0,C[C@@]1(CC(=O)O)C2=Cc3c(CC(=O)O)c(CCC(=O)O)c4n3[Fe@@]35N2C(=C1CCC(=O)O)C=C1N3C(=C(CCC(=O)O)[C@]1(C)CC(=O)O)C=c1c(CC(=O)O)c(CCC(=O)O)c(n15)=C4
8425,2455.0,CC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
8426,4934.0,NCC(=O)N1C[C@H](NC(=O)c2ccccc2)C[C@H]1C(=O)O
8427,7740.0,CC(=O)C1=C(O)N2[C@H](C1=O)[C@H]1c3c[nH]c4cccc(c34)C[C@H]1C2(C)C
8428,1494.0,CCc1cc(CC[C@]2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc(CC)n1
8429,3346.0,COc1ccc(Nc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)n2)cc1Cl
8430,7622.0,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O
8431,1156.0,Cc1ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)cc1
8432,264.0,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
8433,952.0,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12
8434,1473.0,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
8435,1647.0,C=CC(=O)c1ccc(CCCCCC)cc1
8436,2046.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
8437,6426.0,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
8438,1322.0,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2)on1
8439,8826.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C[As](=O)(O)O)[C@@H](O)[C@H]1O
8440,7508.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O
8441,9410.0,C[C@](Cn1ccnn1)([C@@H](N/C=C\C=O)C(=O)O)[SH](=O)=O
8442,4063.0,C[C@]12C[C@H](c3ccc(S(C)(=O)=O)cc3)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C(F)(F)F
8443,8428.0,N[C@@H](C[C@H]1CO1)C(=O)O
8444,7796.0,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]12
8445,6091.0,Oc1ncnc2c1N=NC2
8446,DB06213,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
8447,7901.0,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
8448,3625.0,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2
8449,8644.0,CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1
8450,5734.0,O=C(O)CCCc1c[nH]c2ccccc12
8451,6626.0,[Bi+3]
8452,6306.0,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F
8453,1400.0,CCC(C)(CN(C)C)OC(=O)c1ccccc1
8454,3826.0,C[C@@H](O)C(=O)O
8455,8751.0,OC[C@H]1O[C@@H](n2cnc3c([SeH])ncnc32)[C@H](O)[C@@H]1O
8456,1820.0,CCCCC[C@@H](O)/C=C/c1ccccc1/C=C/[C@@H](O)[C@@H](O)CCCC(=O)O
8457,DB00609,CCc1cc(C(N)=S)ccn1
8458,DB00760,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
8459,5518.0,OB1OCc2cc(F)ccc21
8460,6930.0,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2n[nH]c(-c3ccc(Cl)s3)n2)C1=O
8461,8587.0,COc1ccc(C(=O)N2CCCc3cc(C4=NNC(=O)S[C@@H]4C)ccc32)cc1OC
8462,8134.0,Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1
8463,8590.0,CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1
8464,8176.0,COC(O)=N[C@H](C(=O)N1CCC[C@H]1c1nc2cc([C@H]3CC[C@H](c4cc5nc([C@@H]6CCCN6C(=O)[C@@H](N=C(O)OC)[C@@H](C)OC)[nH]c5cc4F)N3c3cc(F)c(N4CCC(c5ccc(F)cc5)CC4)c(F)c3)c(F)cc2[nH]1)[C@@H](C)OC
8465,3278.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC
8466,3991.0,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
8467,6179.0,O=C(/C=C/c1ccccc1)NCCO
8468,2011.0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
8469,1350.0,CC1O[C@@]2(CS1)CN1CCC2CC1
8470,4489.0,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1
8471,DB00357,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
8472,5884.0,OC(=NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1
8473,7193.0,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](CNC(=O)c1nccs1)C(=O)NO)C(C)(C)C
8474,2336.0,CCS(=O)(=O)O
8475,1652.0,CCCCCCCC(=O)O
8476,8660.0,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CNC2CCCCCC2)cc1
8477,8173.0,C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO
8478,9512.0,[Cl-].[Na+]
8479,1407.0,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
8480,5806.0,O=C(O)COc1c(C(=O)O)sc2ncccc12
8481,2596.0,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
8482,6124.0,OCC(O)CO
8483,1796.0,CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O
8484,5311.0,N/C=C/OP(=O)(O)O
8485,6226.0,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO
8486,2315.0,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O
8487,9348.0,N[C@@H](CC(=O)O)C1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O
8488,DB09020,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
8489,321.0,CC(C)(C)c1nc(NCCc2c[nH]cn2)c2cc(C(N)=O)c(N)nc2n1
8490,7474.0,c1cn(-c2ccc(O[C@H]3CCCN(Cc4ccc5c(c4)OCO5)C3)cc2)cn1
8491,9620.0,O=C([O-])[O-].O=C([O-])[O-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn+2].[Zn+2].[Zn+2].[Zn+2].[Zn+2]
8492,DB06777,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
8493,8888.0,Nc1ncnc2ncn([C@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c12
8494,5948.0,O=c1oc2c(c(O)c1[C@H](c1cccc(NS(=O)(=O)c3ccccc3)c1)C1CC1)CCCCCC2
8495,578.0,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
8496,6439.0,O=C(O)C1=CC(=O)[C@@H](O)[C@H](O)C1
8497,8895.0,CC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
8498,1794.0,CCCCCCC/C=C\C(=O)SCCNC(C)=O
8499,5738.0,O=C(O)CCCCCC(=O)CCC(=O)O
8500,6543.0,C#CCC/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
8501,2874.0,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1
8502,1926.0,CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O
8503,5408.0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
8504,2777.0,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1
8505,2409.0,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1
8506,7170.0,N=C(N)NCCC[C@@H](C(=O)O)N1CCC1=O
8507,5854.0,O=C(O)/C=C/c1c[nH]cn1
8508,8677.0,OC1C(=NCC[C@H]2CCCCN2)NC[C@H](Cl)N1CCNCc1csc2ccc(Cl)cc12
8509,DB09269,O=C(O)Cc1ccccc1
8510,4961.0,NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1
8511,517.0,CC(C)CCC(=O)O
8512,DB00928,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
8513,3993.0,CC(C)(C)C#Cc1cc(N(C(=O)[C@H]2CC[C@H](C)CC2)[C@H]2CC[C@H](O)CC2)c(C(=O)O)s1
8514,8639.0,CCCC[C@H]1CC[S@](=O)C1
8515,DB00380,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
8516,3458.0,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1
8517,3460.0,COc1ccc([C@H]2CNC(=O)[C@H](Cc3cccc(C)c3)C2)cc1OC1CCCC1
8518,6209.0,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
8519,4417.0,O=C(CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O)Nc1cccc(OCCF)c1
8520,9482.0,[NH3+]C1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
8521,1978.0,CCC[C@@H](C)C[C@H](N)CC(=O)O
8522,4137.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
